title,writer,publisher,school,id_number,call_num,description,pubDate,img,catgory
땀 흘리는 소설,김혜진 김세희 김애란 서유미 구병모 김재영 윤고은 장강명,창비교육,대덕소프트웨어마이스터고등학교,IT00015450,813.7 김94ㄸ c.2,"현직 교사들이 사회에 첫발을 내딛을 제자들을 걱정하며, 앞으로의 사회생활에 지표가 되어 줄 8편의 소설을 가려 엮은 책. 책에는 동시대 청년들의 애환을 섬세하게 그려 내고 있는 작가 8명의 단편 소설이 실려 있다.",2019-03-01,https://image.aladin.co.kr/product/18570/39/coversum/k002635860_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
불꽃놀이,오정희,문학과지성사,대덕소프트웨어마이스터고등학교,IT00011225,813.6 오74 v.4,"식민지 시대로부터 해방 공간, 독재 정권 시절에 이르는 비극적 역사에서 자유로울 수 없었던 가족사와 시대고를 형상화한 소설집. 인물들은 자기 존재의 진정한 정체성을 찾고자 금지와 허용의 경계선을 위태롭게 넘나들며 새로운 삶의 조건들을 꿈꾼다. 중편 「옛우물」 등 5편 수록되어 있다.",2017-12-15,https://image.aladin.co.kr/product/12548/58/coversum/8932030634_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
유품정리사,정명섭,한겨레출판,대덕소프트웨어마이스터고등학교,IT00011317,813.7 정34ㅇ,"조선 시대, 죽은 여인들을 위한 유품정리사가 있었다면? 장편소설 유품정리사: 연꽃 죽음의 비밀은 짧은 상상력에서 시작된다. 조선 정조 시대를 배경으로 유품정리사가 된 화연의 이야기를 그린 작품이다.",2019-05-15,https://image.aladin.co.kr/product/19211/69/coversum/k022635903_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
동물농장,조지 오웰,코너스톤,대덕소프트웨어마이스터고등학교,IT00011346,843 오66ㄷ,1945년에 간행된 조지 오웰의 대표작. 어떤 농장의 동물들이 늙은 돼지 메이저의 부추김에 빠져 농장주의 압제에 대항해 반란을 일으켜 인간의 착취가 없는 '모든 동물이 평등한 이상사회'를 건설한다. 그러나 돼지들이 지도자가 되어 다시 동물들을 압박하기 시작하는데...,1998-08-05,https://image.aladin.co.kr/product/4/6/coversum/s93746005x_3.jpg,국내도서>소설/시/희곡>영미소설
목숨,김상렬,나남,대덕소프트웨어마이스터고등학교,EM00007440,813.8 김52ㅁ,"사도세자의 생애 마지막 일주일을 시간적 배경으로 삼은 장편소설이다. 뒤주에 갇힌 세자가 죽은 건 아흐레(영조 38년인 1762년 윤5월 13일부터 21일까지) 만이지만, 작품 상에서는 이를 7일로 단축해 이 기간 동안 사도세자가 느꼈을 분노와 절망 지난날의 회상을 그려낸다. 소설은 사도세자를 뒤주에 가두라는 영조의 엄명으로 시작되며, 사도세자가 직접 화자로 나서 이야기를 이끌어나간다.",2008-01-25,https://image.aladin.co.kr/product/170/43/coversum/8930005845_1.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
우리들의 행복한 시간,공지영,푸른숲,대덕소프트웨어마이스터고등학교,EM00007531,813.6 공78ㅇ,2005년 첫 출간 후 100만 부 이상 판매되며 지금까지도 꾸준히 사랑받고 있는 공지영 장편소설 우리들의 행복한 시간이 새롭게 출간된다. 사형제 문제를 전면으로 다루어 출간 당시부터 큰 사회적 반향을 불러일으키며 이듬해 영화로도 만들어져 300만이 넘는 관객을 동원하기도 한 작품이다.,2016-08-20,https://image.aladin.co.kr/product/9002/36/coversum/8965745721_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
 소설  이산 정조대왕 1,이병훈,디오네,대덕소프트웨어마이스터고등학교,EM00007536,813.6 김68ㅇ v.1,"조선 제22대 임금 정조대왕의 일대기를 그리는 드라마 '이산'의 대본을 토대로 쓴 소설. 아버지를 잃은 열한 살 나이에 찾아온 운명적 사랑, 삶의 주춧돌이 된 여인을 통해 이산은 성군이 되었을 것이라는 설정 아래 이야기를 전개시킨다. 각본에 충실하면서도 소설적 상상력을 한껏 발휘하고자 했다. 전5권으로 완간될 예정이다.",2007-09-20,https://image.aladin.co.kr/product/98/3/coversum/8992449186_1.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
 소설  이산 정조대왕 4,이병훈,디오네,대덕소프트웨어마이스터고등학교,EM00007539,813.6 김68ㅇ v.4,"조선 제22대 임금 정조대왕의 일대기를 그리는 드라마 '이산'의 대본을 토대로 쓴 소설. 아버지를 잃은 열한 살 나이에 찾아온 운명적 사랑, 삶의 주춧돌이 된 여인을 통해 이산은 성군이 되었을 것이라는 설정 아래 이야기를 전개시킨다. 각본에 충실하면서도 소설적 상상력을 한껏 발휘하고자 했다. 전5권으로 완간될 예정이다.",2007-12-24,https://image.aladin.co.kr/product/102/42/coversum/8992449240_1.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
 소설  이산 정조대왕 5,이병훈,디오네,대덕소프트웨어마이스터고등학교,EM00007540,813.6 김68ㅇ v.5,"조선 제22대 임금 정조대왕의 일대기를 그리는 드라마 '이산'의 대본을 토대로 쓴 소설. 아버지를 잃은 열한 살 나이에 찾아온 운명적 사랑, 삶의 주춧돌이 된 여인을 통해 이산은 성군이 되었을 것이라는 설정 아래 이야기를 전개시킨다. 각본에 충실하면서도 소설적 상상력을 한껏 발휘하고자 했다. 전5권.",2008-01-24,https://image.aladin.co.kr/product/169/90/coversum/8992449267_1.jpg,국내도서>소설/시/희곡>역사소설>한국 역사소설
늑대단 1,플로르쩌 즈비흐트만,동녘,대덕소프트웨어마이스터고등학교,EM00007767,892 즈48ㄴ v.1,"인간의 폭력성과 권력욕을 외면하고 싶을 만큼 적나라하게 묘사한 소설. 19세기 루마니아 시골 소년들의 이야기를 허구의 축으로 두고, 여기에 15세기 왈라키아(현 루마니아) 공국의 제후, 블라드 체페슈* 에 대한 해석을 더해 완성한 역사 판타지 문학이다. 2002년 출간되어 네덜란드의 대표적인 청소년문학상인 '은빛 입맞춤' 상과 벨기에와 네덜란드가 매년 합동으로 수여하는 문학상 '황금 부엉이'(2003) 상을 수상했다.",2007-02-24,https://image.aladin.co.kr/product/88/96/coversum/8972975206_2.jpg,국내도서>소설/시/희곡>판타지/환상문학>외국판타지/환상소설
늑대와 향신료 3,하세쿠라이스나,학산문화사,대덕소프트웨어마이스터고등학교,EM00007771,833.6 하54ㄴ v.3,성직자가 되고자 하는 청년 콜의 여행 길동무는 ‘오라버니와 결혼하고 싶다’며 따라온 현랑의 딸 뮤리. 해적섬을 떠난 두 사람은 풍랑을 만나 윈필 왕국의 항구도시 데자레프에 도착한다. 교회 기능이 정지된 도시 데자레프 사람들은 콜을 ‘여명의 추기경’이라 부르며 마치 구세주처럼 대접하는데...,2019-07-11,https://image.aladin.co.kr/product/19692/18/coversum/k002635939_1.jpg,국내도서>소설/시/희곡>라이트 노벨>익스트림(Extreme) 노벨
모두 다 사라진 것은 아닌,토마스 야이어,검둥소,대덕소프트웨어마이스터고등학교,EM00007829,853 야68ㅁ,"미국 개척 시대 역사 및 북미 인디언 문화 전문가인 토마스 야이어의 장편소설. 1860년대에 벌어진 인디언 섬멸전을 다룬 작품이다. 엘네 살 인디언 소녀 '올빼미여자'의 성장 과정을 통해, 미국의 서부 개척사가 곧 인디언 멸망사임을 보여준다.",2007-03-30,https://image.aladin.co.kr/product/90/34/coversum/6000219678_1.jpg,국내도서>소설/시/희곡>독일소설
바람의 눈이되어,떼레사 까르데나스,다른,대덕소프트웨어마이스터고등학교,EM00007890,873.8 까297ㅂ c.2,"한 늙은 노예가 어린 아이와 함께 탈출하며 인생말년에 사랑과 자유의 소중함을 깨닫게 되는 이야기. 간결한 묘사와 함축적인 의미전달을 통해 주제를 효과적으로 드러내고 있으며, 과거와 현재의 병치를 통해 빠르게 이야기를 전개시킨다. 라틴 아메리카 문화권의 작품에 주는 까사 데 아메리카 상과 쿠바 비평가 상을 수상하였으며, 미국, 캐나다, 영국 등에서 출간되었다.",2008-01-20,https://image.aladin.co.kr/product/169/82/coversum/8992711158_1.jpg,국내도서>소설/시/희곡>스페인/중남미소설
박완서 단편소설 전집 5  나의 가장 나종 지니인 것,박완서,문학동네,대덕소프트웨어마이스터고등학교,IT00011122,813.6 박65 v.5,"박완서의 단편소설 전집 제5권. 1987년 1월부터 1994년 4월까지 발표한 작품들을 실었다. 가족의 죽음을 다루고 있는 소설들을 다수 포함하고 있는 점이 눈에 띈다. 표제작 '나의 가장 나종 지니인 곳' 역시 아들의 죽음을 소재로 한다. 극도의 슬픔을 담담하게 전하는 주인공의 목소리가, 처음부터 끝까지 대화체로 이어진다.",2013-06-04,https://image.aladin.co.kr/product/68/25/coversum/8954601979_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
그 여자네 집,박완서,문학동네,대덕소프트웨어마이스터고등학교,IT00011123,813.6 박65 v.6,"박완서의 단편소설 전집 제6권. 1995년 1월부터 1998년 11월까지 발표되었던 작품들을 수록했다. 작가 스스로 말했듯이 다른 전작들보다 한결 편안하게 읽히면서도, 여전히 세상을 바로 보는 엄정함과 치열함이 살아 있는 작품집이다.",2013-06-04,https://image.aladin.co.kr/product/68/25/coversum/8954601987_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
그리움을 위하여,박완서,문학동네,대덕소프트웨어마이스터고등학교,IT00011124,813.6 박65 v.7,박완서의 단편소설 전집 마지막 권. 2001년 2월부터 2010년 2월까지 발표한 총 열두 편의 작품을 실었다. 노년의 삶에 대한 깊이 있는 성찰이 박완서 특유의 유려하고 생생한 필체와 어우러져 말년의 박완서 문학의 진면목을 느끼게 한다.,2013-06-04,https://image.aladin.co.kr/product/2730/78/coversum/8954621503_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
새,오정희,문학과지성사,대덕소프트웨어마이스터고등학교,IT00011226,813.6 오74 v.5,"동인문학상, 이상문학상, 독일 리베라투르 상 수상 작가, 오정희의 작품집 5종을 리뉴얼했다. 새는 부모로부터 버림받은 어린 남매의 짙은 상실감과 방황을 정갈한 언어로 형상화한 장편소설이다.",2017-12-15,https://image.aladin.co.kr/product/12547/66/coversum/8932030642_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이전 한국소설
지구에서 한아뿐,정세랑,난다,대덕소프트웨어마이스터고등학교,IT00011322,813.7 정54ㅈ,"창비장편소설상, 한국일보문학상 수상 작가 정세랑의 두번째 장편소설. 우주 가장자리에서 일어나 모두가 기억하게 된, 외계인 경민과 지구인 한아의 아주 희귀한 종류의 사랑 이야기이다.",2019-07-31,https://image.aladin.co.kr/product/19804/82/coversum/k072635131_2.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
1984,조지 오웰,코너스톤,대덕소프트웨어마이스터고등학교,IT00011347,843 오66ㅊ,"민음사에서 조지 오웰 탄생 100주년을 맞아 그의 대표작 <1984>를 새롭게 펴냈다. <1984>는 널리 알려진 바와 같이 전체주의를 비판하는 디스토피아 소설로, 날카로운 풍자와 정치적 함의로 유명하다. '절대 권력은 절대 부패한다'는 명언을 탁월하게 형상화한 작품.",2003-06-16,https://image.aladin.co.kr/product/41/89/coversum/s122531356_2.jpg,국내도서>소설/시/희곡>영미소설
땀 흘리는 소설,김혜진 김세희 김애란 서유미 구병모 김재영 윤고은 장강명,창비교육,대덕소프트웨어마이스터고등학교,IT00016035,813.7 김94ㄸ c.4,"현직 교사들이 사회에 첫발을 내딛을 제자들을 걱정하며, 앞으로의 사회생활에 지표가 되어 줄 8편의 소설을 가려 엮은 책. 책에는 동시대 청년들의 애환을 섬세하게 그려 내고 있는 작가 8명의 단편 소설이 실려 있다.",2019-03-01,https://image.aladin.co.kr/product/18570/39/coversum/k002635860_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
이제야 언니에게,최진영,창비,대덕소프트웨어마이스터고등학교,IT00011378,813.7 최78ㅇ,"신동엽문학상, 한겨레문학상을 수상하고, 섬세한 감수성과 거침없는 서사로 한국문학에서 주요한 자리를 획득한 작가 최진영이 창비가 새롭게 선보이는 경장편 시리즈 '소설Q'의 첫번째 작품으로 신작 소설 이제야 언니에게를 출간했다.",2019-09-20,https://image.aladin.co.kr/product/19832/27/coversum/8936438018_1.jpg,국내도서>소설/시/희곡>한국소설>2000년대 이후 한국소설
하얀 방의 소년,카를 올스베르크,생각의집,대덕소프트웨어마이스터고등학교,IT00011382,853 올57ㅎ,"마누엘은 하얀 방에서 깨어났다. 자신이 누구인지도 어쩌다 여기로 왔는지도 모른다. 유일한 접촉 상대는 앨리스라는 이름의 컴퓨터 인공 목소리이고, 앨리스를 통해 인터넷에 접속할 수 있다. 마누엘은 조금씩 조금씩 자신에 일어난 일을 밝혀간다.",2019-08-12,https://image.aladin.co.kr/product/20089/83/coversum/k172635345_1.jpg,국내도서>소설/시/희곡>과학소설(SF)>외국 과학소설
한국인이라면 꼭 읽어야 할 한국단편소설      20,김유정,부크크,대덕소프트웨어마이스터고등학교,IT00011428,813.7 김66ㅎ c.4,,,,
